@relation weka-cell-lbp

@attribute 0 numeric
@attribute ' 1' numeric
@attribute ' 2' numeric
@attribute ' 3' numeric
@attribute ' 4' numeric
@attribute ' 5' numeric
@attribute ' 6' numeric
@attribute ' 7' numeric
@attribute ' 8' numeric
@attribute ' 9' numeric
@attribute ' 10' numeric
@attribute ' 11' numeric
@attribute ' 12' numeric
@attribute ' 13' numeric
@attribute ' 14' numeric
@attribute ' 15' numeric
@attribute ' 16' numeric
@attribute ' 17' numeric
@attribute ' 18' numeric
@attribute ' 19' numeric
@attribute ' 20' numeric
@attribute ' 21' numeric
@attribute ' 22' numeric
@attribute ' 23' numeric
@attribute ' 24' numeric
@attribute ' 25' numeric
@attribute ' 26' numeric
@attribute ' 27' numeric
@attribute ' 28' numeric
@attribute ' 29' numeric
@attribute ' 30' numeric
@attribute ' 31' numeric
@attribute ' 32' numeric
@attribute ' 33' numeric
@attribute ' 34' numeric
@attribute ' 35' numeric
@attribute ' 36' numeric
@attribute ' 37' numeric
@attribute ' 38' numeric
@attribute ' 39' numeric
@attribute ' 40' numeric
@attribute ' 41' numeric
@attribute ' 42' numeric
@attribute ' 43' numeric
@attribute ' 44' numeric
@attribute ' 45' numeric
@attribute ' 46' numeric
@attribute ' 47' numeric
@attribute ' 48' numeric
@attribute ' 49' numeric
@attribute ' 50' numeric
@attribute ' 51' numeric
@attribute ' 52' numeric
@attribute ' 53' numeric
@attribute ' 54' numeric
@attribute ' 55' numeric
@attribute ' 56' numeric
@attribute ' 57' numeric
@attribute ' 58' numeric
@attribute ' 59' numeric
@attribute ' class' {0,1,2,3}

@data
66,5,3,3,4,4,1,4,6,4,2,2,3,7,4,1,3,3,2,4,2,0,4,1,6,9,2,2,2,5,2,8,10,1,1,1,2,7,3,2,1,1,5,3,1,4,1,2,0,0,3,2,1,1,2,1,1,9,55,170,0
175,6,3,3,14,5,6,8,4,10,6,5,3,3,3,6,0,4,5,1,0,0,7,3,6,10,0,3,2,3,7,3,10,4,3,1,7,4,2,6,4,0,2,4,5,0,0,16,1,0,5,6,1,2,1,2,0,7,53,135,1
113,6,1,4,10,2,6,3,1,4,6,5,2,2,4,3,2,1,5,6,5,0,6,5,2,1,2,3,1,3,4,4,6,2,2,1,2,4,5,3,0,4,5,5,1,1,2,3,3,3,0,0,2,0,0,1,0,7,52,149,1
5,1,0,1,1,0,0,0,2,0,0,1,0,1,1,0,2,1,2,8,0,1,2,0,0,1,1,1,0,0,0,3,0,0,0,0,2,0,2,1,0,2,0,0,0,1,0,1,1,2,1,1,1,1,1,0,1,4,24,126,2
22,0,0,2,1,2,5,5,0,3,2,1,1,5,6,6,1,4,2,3,4,1,2,3,4,3,3,5,0,5,1,1,5,0,3,0,2,2,3,5,1,2,3,5,1,3,1,15,5,3,1,2,3,0,1,2,1,4,22,142,2
11,5,1,1,2,1,0,2,4,5,5,3,1,1,3,4,2,2,4,0,3,0,3,3,3,3,3,0,5,4,2,1,3,0,0,0,1,0,0,0,0,0,7,1,0,1,0,4,4,2,2,6,1,4,0,0,1,8,38,129,0
48,3,3,3,4,1,4,5,2,3,5,8,1,1,1,2,2,2,5,1,0,0,8,1,3,5,1,3,3,2,1,1,1,1,1,2,5,4,1,0,0,2,11,3,0,2,1,9,5,2,4,3,2,0,1,0,1,8,54,139,0
22,4,3,3,2,3,3,3,3,0,0,0,2,3,0,2,2,4,1,7,1,0,4,5,1,5,1,3,3,3,4,7,14,1,2,3,5,1,4,2,0,4,2,0,1,1,0,2,3,2,2,3,1,0,0,0,1,7,45,179,0
119,6,1,3,4,2,10,6,4,6,1,1,5,8,5,2,5,3,4,1,0,1,4,4,8,2,2,3,5,7,6,6,8,1,0,2,1,2,2,2,2,1,11,5,1,2,1,5,3,2,2,3,2,1,1,4,0,13,53,135,0
62,9,5,1,3,5,2,2,7,2,8,1,2,4,2,2,5,2,3,3,0,2,7,4,4,3,1,1,3,1,1,6,5,4,1,2,5,1,1,0,2,0,9,4,0,0,1,5,1,0,2,3,3,0,2,1,2,8,47,184,0
30,1,0,1,5,1,3,4,4,5,11,5,7,2,4,5,1,1,3,4,4,0,1,4,8,6,1,2,4,9,0,2,3,2,1,1,1,0,1,2,1,0,2,1,2,1,1,5,3,1,1,2,0,0,1,0,0,6,34,141,2
25,7,0,4,3,1,2,2,4,4,3,4,3,1,2,2,4,1,5,5,3,3,1,1,1,6,3,2,0,2,1,4,8,0,1,0,0,2,0,0,1,0,3,7,0,3,1,1,3,0,1,2,1,0,3,1,1,3,31,112,2
63,5,2,3,3,6,7,3,1,2,2,4,3,3,4,4,2,1,0,3,2,2,3,3,6,3,4,2,0,8,4,6,5,1,0,0,2,1,1,3,1,2,3,2,3,2,0,6,3,0,1,2,0,1,0,2,1,6,28,140,2
52,1,5,2,10,3,2,5,3,5,0,3,0,3,3,1,1,5,7,6,5,2,5,4,1,10,2,1,2,3,1,2,2,4,3,3,6,1,5,4,0,2,3,4,0,3,0,2,3,0,3,1,0,1,5,1,1,10,50,174,0
40,3,3,0,4,4,6,8,3,11,7,7,7,0,4,6,3,4,6,3,1,5,2,0,4,6,4,6,3,4,5,6,4,3,0,0,2,6,6,3,2,2,2,5,2,2,2,4,3,2,1,1,2,1,5,3,1,7,42,152,0
23,5,3,4,2,4,6,2,3,12,12,4,4,2,2,4,2,3,1,2,4,2,5,2,2,3,2,1,1,1,1,4,4,5,5,1,4,1,2,1,0,1,10,2,2,0,1,7,5,1,5,2,0,1,2,1,2,10,69,166,0
150,9,3,2,7,4,9,5,3,10,4,6,1,1,4,6,2,3,7,4,0,2,10,1,6,8,3,2,5,7,1,7,5,5,1,1,9,4,5,4,1,0,6,7,3,2,1,8,4,0,3,3,0,1,2,3,2,9,59,166,2
83,6,2,3,2,2,0,3,0,5,12,9,7,1,4,5,2,5,6,3,0,1,4,2,2,4,1,1,3,3,4,7,8,2,0,0,3,4,7,1,2,1,2,1,0,6,0,6,3,2,2,1,0,0,0,0,0,2,25,132,1
92,6,1,1,5,2,7,5,2,2,6,2,1,2,1,2,0,3,1,1,3,0,5,3,5,10,2,1,4,7,3,7,2,0,2,1,3,1,4,2,1,0,5,2,3,1,1,7,2,1,0,1,3,0,2,1,3,3,42,174,1
153,8,3,6,4,8,7,2,3,5,7,13,6,3,5,2,5,5,9,8,2,1,3,4,8,7,6,2,5,5,4,10,5,3,2,1,3,6,5,3,3,1,3,7,4,1,1,7,5,1,3,0,0,2,2,1,1,7,54,167,1
80,5,1,2,1,6,5,4,4,3,8,11,2,2,2,1,1,2,6,1,0,3,6,5,8,3,1,0,2,4,5,10,4,2,0,1,3,0,2,1,2,1,0,2,0,1,2,14,0,1,2,4,0,2,2,3,2,6,48,136,1
80,8,2,2,5,3,4,1,2,10,7,9,4,10,6,1,1,5,6,3,2,3,9,7,7,3,3,2,5,2,4,6,5,2,2,1,4,1,8,2,2,2,11,2,2,1,2,17,5,1,3,3,2,0,2,3,2,10,63,183,0
24,1,2,1,1,3,8,3,3,3,0,2,3,2,6,4,5,2,2,4,1,1,1,5,5,0,2,2,2,5,2,5,2,2,2,0,2,1,4,4,2,2,3,1,0,3,0,4,2,1,2,1,1,0,2,3,1,8,45,182,0
210,3,3,3,7,2,7,7,2,3,3,6,5,3,3,0,0,4,6,6,1,2,8,6,12,8,4,0,1,4,4,6,5,1,1,2,2,10,2,1,0,0,2,5,3,1,0,6,2,1,0,4,0,1,0,0,0,4,33,168,2
83,10,3,5,2,1,5,3,1,4,4,4,2,2,3,1,3,2,7,2,1,0,1,1,8,4,3,1,1,2,1,10,7,1,2,0,8,0,2,4,1,3,2,1,0,4,1,3,4,1,1,1,1,1,0,0,2,8,48,122,2
118,5,6,5,10,3,5,2,6,9,5,2,4,1,3,5,0,2,8,1,1,4,8,5,2,3,4,3,5,7,1,3,2,2,3,0,5,3,7,3,1,0,5,6,1,0,0,6,2,1,2,1,1,1,4,4,1,7,46,162,0
111,2,2,6,6,6,2,3,5,9,13,4,1,0,0,2,1,0,4,4,0,0,10,6,7,7,2,2,1,8,3,2,1,2,0,1,4,1,1,1,2,2,8,5,1,1,2,8,1,0,3,3,2,2,0,2,0,8,40,140,2
73,5,1,1,9,4,0,0,5,12,2,4,6,4,9,2,6,2,4,5,3,2,4,4,8,5,0,0,1,2,2,6,5,0,4,0,3,9,3,1,1,0,5,14,2,3,0,8,3,1,1,1,0,0,2,5,1,7,53,163,0
100,2,4,3,4,3,9,6,3,2,5,9,3,7,2,1,1,6,6,8,1,0,2,4,7,13,9,0,3,3,2,4,11,4,0,0,3,0,5,3,1,1,4,2,0,1,1,4,1,1,3,7,1,2,2,1,1,4,50,178,2
29,4,2,2,0,4,5,5,3,5,6,2,3,5,2,2,5,4,1,5,2,6,4,2,4,7,1,2,0,6,5,6,5,2,2,3,1,6,6,1,4,5,3,4,0,2,1,8,2,2,2,3,2,0,4,0,4,7,48,179,0
25,6,3,3,2,3,3,4,2,3,8,3,5,1,1,3,1,1,2,3,2,3,1,0,3,1,1,2,1,1,2,6,1,2,4,0,2,4,6,6,3,1,6,1,2,1,2,3,1,2,5,2,1,1,1,3,0,5,40,164,0
40,1,2,1,8,2,0,3,2,9,4,2,0,1,3,5,1,3,1,0,2,2,4,1,1,3,2,1,3,3,0,2,2,1,0,1,1,0,0,4,0,1,3,3,2,3,0,2,1,0,1,2,0,0,1,1,3,6,42,157,1
58,3,4,2,5,4,12,5,3,4,12,4,2,3,2,2,6,1,2,3,4,3,9,4,6,3,4,0,5,5,3,5,6,5,1,4,3,0,0,4,1,5,7,3,0,2,1,9,2,1,1,1,0,0,1,4,1,9,63,122,1
40,5,1,5,0,2,2,6,1,4,1,5,4,0,6,7,4,4,4,1,2,0,0,4,2,3,3,1,0,2,0,4,3,2,1,0,1,2,4,2,2,1,4,7,2,1,4,5,4,1,3,3,0,0,2,2,1,4,37,104,2
59,4,4,2,6,4,4,9,4,6,8,2,4,2,5,3,2,4,1,3,0,0,7,9,2,4,1,3,3,3,3,2,8,4,1,2,1,0,3,3,1,1,5,1,1,1,2,7,3,1,3,3,0,0,3,2,1,10,60,145,0
9,0,1,0,1,0,1,0,1,2,0,0,2,1,2,0,2,2,5,1,2,0,0,3,1,1,1,0,1,0,1,3,0,0,1,2,1,3,3,1,0,1,0,2,1,2,0,2,1,1,0,1,3,1,2,0,1,3,21,135,2
44,4,3,1,4,1,2,4,2,5,3,4,6,1,1,1,2,1,7,3,2,1,4,4,4,4,0,2,0,2,2,5,5,2,1,0,5,0,3,5,0,4,3,0,1,2,1,5,6,3,4,2,2,1,2,1,1,5,47,164,0
22,4,4,2,2,5,3,6,2,5,1,3,2,9,3,4,1,5,8,2,0,0,2,5,3,6,3,2,3,6,2,8,2,1,4,0,6,3,9,3,3,3,4,6,3,1,0,6,2,4,2,3,1,1,2,2,1,8,43,162,0
99,7,5,4,9,3,9,5,3,12,13,5,2,8,1,8,4,3,4,4,3,4,7,4,12,10,2,2,2,5,2,6,7,7,3,1,4,5,3,6,4,2,5,4,2,2,0,8,6,0,1,5,0,1,3,1,1,8,52,191,1
47,1,1,3,4,2,9,7,1,4,4,5,5,4,1,3,1,0,6,6,3,0,8,2,3,4,2,1,2,1,5,3,6,1,2,1,5,1,1,2,1,0,6,3,1,3,0,3,0,2,3,2,0,1,1,0,1,5,39,178,0
35,9,3,4,7,3,4,1,4,5,10,1,2,0,4,3,1,0,2,6,3,3,5,7,8,3,2,0,4,7,4,2,5,2,0,1,4,1,6,1,0,0,3,3,1,2,2,9,2,1,3,3,3,1,0,0,0,6,44,167,0
35,5,4,2,0,1,1,2,1,3,2,12,2,1,7,1,2,8,2,0,1,0,2,3,8,7,4,2,2,3,1,3,2,1,0,0,4,4,1,2,2,0,3,2,2,1,0,3,1,0,2,6,3,2,2,2,3,5,45,142,1
135,9,5,6,6,4,5,4,1,5,5,6,4,2,5,3,1,3,6,5,1,2,5,3,6,8,5,3,1,3,8,7,15,5,1,1,7,4,5,3,0,3,5,4,2,1,1,11,4,5,2,1,1,2,1,1,0,2,32,169,2
58,3,1,3,7,5,10,5,3,7,11,2,2,8,5,1,3,3,6,3,1,0,3,6,15,4,3,1,1,8,4,1,6,5,1,0,1,1,0,3,2,3,8,3,0,6,3,14,3,3,2,2,3,0,0,2,0,7,44,160,0
7,1,1,2,0,1,4,4,5,3,5,3,3,0,0,3,1,2,9,4,2,0,2,1,10,9,3,0,4,3,3,1,4,1,0,0,3,1,0,1,0,0,6,6,0,2,0,4,4,2,0,7,0,0,3,1,0,6,21,146,0
34,1,3,1,1,1,2,3,3,2,2,3,4,7,3,3,2,4,3,4,0,2,0,2,4,10,0,1,1,2,2,2,0,1,0,0,4,3,5,1,2,3,3,2,5,0,0,7,1,1,1,1,1,2,1,1,1,8,38,155,0
44,4,5,1,2,2,3,5,1,2,3,2,1,1,2,4,5,4,3,4,1,1,8,6,7,3,4,1,3,6,4,4,3,2,3,1,2,5,6,3,4,2,12,2,4,5,2,8,4,4,2,4,5,1,2,2,0,9,61,170,1
20,2,1,2,6,2,6,5,0,6,7,0,2,2,9,1,3,0,1,3,2,2,1,0,7,2,3,2,1,1,4,6,6,4,1,1,3,0,1,4,1,1,5,8,1,2,0,6,2,0,3,3,1,0,3,0,0,4,26,160,1
109,2,2,1,2,4,2,1,0,1,3,5,0,8,3,0,2,4,5,2,1,0,9,2,6,6,4,0,0,4,0,3,1,0,0,0,6,2,4,0,1,1,7,5,2,4,0,3,4,0,1,1,1,0,4,2,1,3,26,153,0
33,2,4,2,4,5,6,4,2,5,8,5,6,8,15,0,2,6,5,8,3,1,6,1,4,2,8,2,2,5,4,4,5,2,1,0,0,5,6,1,2,0,11,8,2,2,0,9,5,1,4,5,3,0,1,0,0,7,33,144,0
16,3,2,2,5,2,3,5,2,8,3,3,1,0,1,4,3,3,5,1,2,3,4,1,3,12,3,1,6,2,5,6,4,3,0,1,2,2,1,2,1,2,7,1,1,2,0,1,3,1,0,4,1,2,2,0,1,6,55,148,0
22,5,2,0,0,1,4,5,3,3,3,1,1,2,0,1,2,1,4,2,0,1,1,1,3,3,0,0,2,4,1,7,1,1,0,0,3,4,4,2,1,1,1,3,2,2,1,1,2,2,0,0,0,2,3,1,1,6,39,171,0
24,1,2,3,5,4,5,3,4,5,5,4,2,3,4,3,2,3,3,2,1,2,7,3,2,2,2,1,3,3,1,8,2,4,0,1,3,3,3,6,2,6,6,0,1,2,1,1,3,1,3,2,1,2,1,1,0,8,39,154,0
27,3,3,5,5,4,7,6,3,9,12,2,1,1,3,3,0,2,4,2,0,2,1,5,4,7,2,3,3,4,5,2,2,5,3,4,1,6,2,0,0,1,6,4,0,1,0,6,3,0,3,4,0,0,2,3,0,7,37,133,1
94,6,1,2,4,1,6,3,2,8,6,5,4,2,6,1,2,5,4,7,0,0,12,6,6,11,0,1,3,4,2,0,1,1,1,0,1,1,1,3,1,3,6,7,3,0,0,16,1,0,1,3,2,1,3,3,2,6,41,133,0
42,3,3,1,0,1,6,1,2,2,3,1,0,3,5,3,2,2,4,4,3,2,8,1,2,1,3,1,2,3,2,6,3,1,1,0,4,7,4,2,2,1,5,6,7,0,1,5,4,0,2,2,0,0,6,0,0,2,22,139,1
47,5,3,6,4,1,1,5,3,5,10,2,3,0,5,2,1,4,3,7,3,2,3,5,10,1,0,0,1,4,3,1,4,0,1,1,1,3,3,1,2,0,9,9,4,0,2,12,7,0,1,1,1,0,0,2,1,6,34,156,1
27,2,4,7,3,3,2,3,3,7,2,7,6,6,9,2,2,4,10,5,5,4,4,7,3,6,3,2,5,7,4,4,4,2,1,0,4,3,4,3,2,2,2,14,1,4,1,1,2,1,6,2,0,1,5,4,1,8,54,157,0
38,5,3,6,3,5,7,4,2,2,6,2,2,5,7,6,2,2,2,5,3,2,2,1,12,2,0,3,4,6,10,5,2,2,1,0,2,6,6,1,3,1,10,8,3,3,0,6,1,3,1,2,4,1,0,3,3,7,46,148,0
65,3,1,3,3,2,2,1,2,5,2,2,0,2,3,2,3,3,4,3,2,2,6,1,2,2,2,0,1,2,2,4,3,2,1,0,4,0,1,2,1,1,6,10,0,1,1,7,1,2,1,2,1,0,1,1,1,7,44,160,1
37,4,1,4,6,3,3,2,8,7,10,6,1,5,5,5,3,4,10,1,5,1,4,6,4,7,4,1,2,5,6,5,7,1,0,2,2,9,4,3,1,3,9,7,3,4,2,7,4,1,4,4,2,1,3,0,0,2,44,156,0
38,4,5,5,3,5,5,5,8,5,2,3,2,5,6,4,2,1,4,5,6,2,6,3,2,2,2,2,4,4,5,7,3,2,2,1,1,2,5,2,4,1,4,3,0,3,0,5,1,3,2,1,0,1,1,3,3,6,49,153,0
99,1,2,1,8,5,11,5,2,3,13,3,2,1,1,4,4,2,2,0,1,1,8,5,11,3,1,4,1,4,5,3,0,2,2,0,6,4,0,1,2,1,10,1,0,1,0,27,6,3,3,2,3,0,1,0,0,3,29,149,0
5,0,1,1,1,2,0,0,1,3,0,3,1,1,3,1,1,0,4,2,1,1,3,2,3,4,2,0,1,0,1,4,1,0,0,0,1,2,4,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,7,32,124,0
44,2,2,4,4,4,3,2,1,9,7,5,5,3,2,3,2,2,1,3,0,1,6,2,6,1,1,3,0,5,5,3,4,0,0,0,2,2,2,1,1,1,11,4,0,1,3,5,4,1,1,1,2,1,0,2,1,9,55,143,0
49,3,4,5,6,5,5,6,4,7,3,4,4,1,4,2,3,4,6,7,0,2,3,2,8,1,5,2,1,1,3,2,3,1,0,4,3,7,7,2,0,3,3,3,2,0,1,2,0,1,0,0,2,2,0,4,3,6,52,147,0
44,4,1,1,4,0,1,3,2,4,20,5,8,5,3,2,4,3,5,9,2,2,4,2,6,9,1,3,6,5,4,4,0,0,0,0,6,5,5,2,4,0,10,9,3,3,0,20,7,2,4,6,2,0,4,2,2,3,33,143,0
48,3,5,3,0,4,3,4,2,2,2,5,4,3,3,3,2,2,1,6,3,1,5,2,4,1,2,0,3,1,5,3,7,4,3,0,2,2,3,2,1,0,4,8,1,0,0,5,0,3,2,0,0,2,0,1,2,3,31,170,0
29,7,3,7,5,3,1,4,3,9,7,2,2,8,11,3,3,4,1,11,6,1,4,7,1,9,2,2,1,1,4,9,8,2,1,0,5,8,16,6,2,4,6,5,6,2,0,8,2,1,2,3,1,2,0,3,0,6,35,173,0
57,5,1,1,8,7,3,3,2,4,17,2,1,6,1,0,1,2,2,2,1,0,4,5,9,2,1,2,2,3,2,1,2,2,0,0,3,0,0,0,0,0,4,1,1,0,0,21,2,1,1,1,3,0,1,0,2,1,21,172,0
41,5,4,2,0,1,7,2,3,2,2,6,3,2,2,1,5,2,12,12,0,2,7,3,6,6,4,0,1,2,3,8,7,3,1,1,4,3,9,3,2,1,1,1,1,1,1,2,1,0,1,2,1,1,0,2,0,4,38,179,0
28,3,1,2,5,4,6,4,3,7,2,2,0,9,5,4,3,2,8,3,2,1,6,3,1,6,3,2,2,2,1,2,9,3,0,0,4,0,0,0,2,2,4,4,0,4,2,2,4,0,2,1,0,1,0,1,2,5,40,164,0
51,5,1,2,8,1,2,4,5,12,3,4,4,3,11,6,2,8,1,3,0,3,5,1,4,2,3,5,0,2,3,4,1,1,0,1,2,1,5,1,1,3,3,4,3,1,1,3,3,1,2,5,4,0,2,0,0,12,60,174,0
18,1,2,3,1,2,10,0,1,4,9,3,2,5,1,3,2,1,4,5,2,1,3,4,3,2,4,2,1,5,1,5,2,2,3,1,0,7,3,2,4,0,8,5,1,2,2,8,4,3,3,4,2,1,0,0,0,3,30,137,0
30,1,4,1,2,7,3,5,4,7,3,6,2,5,2,2,4,6,7,3,1,2,6,3,4,10,5,1,1,0,4,8,3,2,2,3,1,5,8,2,3,2,14,9,0,1,0,7,3,3,3,3,1,1,2,0,0,8,45,154,0
34,3,3,4,5,2,5,2,3,8,2,5,3,3,2,3,2,5,10,1,1,4,1,4,2,3,5,2,2,4,2,5,9,3,2,1,5,4,1,2,1,2,7,1,1,2,0,5,1,2,1,1,1,1,2,1,1,5,38,150,0
225,17,3,8,8,5,2,8,6,10,4,7,4,3,0,2,1,11,13,3,2,2,9,5,7,21,3,0,1,3,1,17,11,1,2,2,7,5,3,4,1,4,5,3,0,2,0,5,2,1,6,2,0,4,1,2,1,7,68,160,0
54,4,1,2,7,9,2,5,1,11,7,2,4,2,6,5,2,7,1,1,1,1,3,5,8,5,2,1,3,3,2,7,3,1,0,0,4,6,0,2,3,3,11,3,1,1,0,12,2,6,0,1,2,0,3,2,1,9,44,152,0
51,4,3,2,3,2,1,2,1,6,11,0,6,7,6,2,2,7,3,2,1,0,9,6,7,2,0,0,1,3,5,6,2,0,0,1,6,2,1,1,3,0,19,6,3,3,0,21,8,1,3,6,0,0,0,2,1,4,31,173,0
16,2,1,5,5,3,5,1,4,6,7,2,2,4,5,4,3,6,3,8,1,3,2,2,3,5,1,0,1,5,2,4,3,1,2,0,4,4,2,3,3,5,5,7,3,1,0,2,3,2,1,0,2,0,1,2,0,9,39,165,0
19,5,3,1,3,5,3,3,2,3,6,3,5,1,15,2,1,4,6,1,0,1,3,4,1,0,2,2,4,3,1,2,2,3,1,0,3,2,5,1,1,0,4,6,2,3,1,14,6,1,1,2,0,0,0,0,2,7,43,133,0
21,0,1,2,1,4,2,2,2,4,7,3,1,1,0,5,1,8,0,3,2,1,3,5,4,4,1,1,1,6,5,0,2,1,1,0,1,1,3,0,1,4,1,5,2,5,0,7,3,0,0,3,3,0,0,3,2,7,36,138,1
16,3,0,0,3,7,3,5,5,5,9,1,0,2,2,5,5,2,3,8,4,3,4,3,7,5,3,0,1,5,2,3,2,4,2,2,2,4,3,1,2,0,4,5,3,0,0,12,4,3,2,4,3,2,2,2,1,5,40,142,1
14,3,0,4,0,2,6,7,2,5,5,1,1,3,3,1,0,3,1,2,3,2,3,3,6,5,1,1,1,2,3,2,11,4,0,0,2,1,0,1,0,0,8,2,2,2,0,17,5,2,3,4,0,1,2,0,1,5,27,128,1
25,1,3,4,5,5,3,1,6,7,7,2,0,11,6,2,2,4,7,1,1,0,2,3,4,10,3,1,3,3,3,6,8,2,2,3,7,4,6,2,0,2,3,3,1,2,1,7,2,2,1,3,1,0,1,1,1,7,43,171,0
48,6,0,0,3,2,6,6,1,4,9,1,6,0,6,2,0,6,4,2,2,1,7,3,7,2,5,1,0,7,2,2,0,1,1,0,0,1,1,4,4,0,9,6,1,2,2,22,6,1,3,3,0,0,1,0,1,4,36,149,1
26,2,4,1,2,5,3,5,2,4,4,6,3,1,5,4,6,4,5,9,2,4,2,5,5,4,2,2,1,1,1,4,5,1,3,0,6,5,1,2,0,1,5,4,2,2,0,12,3,8,5,3,3,1,7,4,1,5,47,158,0
25,5,6,6,2,5,2,4,1,7,3,1,2,8,7,4,2,2,6,3,2,2,6,8,5,7,0,1,3,4,2,8,11,0,3,1,2,1,3,3,6,2,6,1,3,1,1,6,2,1,0,2,1,0,1,3,2,8,37,176,0
55,4,1,4,5,5,5,2,4,7,8,6,1,0,3,4,1,2,8,4,2,1,4,6,1,2,7,2,4,5,2,5,3,2,3,0,3,2,4,4,3,1,6,2,0,1,0,22,6,4,3,3,2,1,1,2,2,5,49,158,0
114,3,2,1,8,2,8,1,8,9,5,6,5,2,4,1,2,7,9,3,0,2,6,4,3,5,2,0,4,3,2,3,2,2,1,0,1,1,2,1,2,0,8,3,2,2,1,4,6,0,0,0,0,1,3,0,1,7,36,153,1
7,0,1,1,0,3,1,3,0,1,3,4,2,1,1,3,5,3,2,0,0,2,2,2,8,2,1,1,3,2,1,3,3,2,1,0,0,5,1,2,1,1,3,3,1,1,1,7,1,1,1,2,1,0,3,1,1,4,28,146,1
39,2,1,6,5,3,4,6,5,5,1,4,2,4,5,1,1,5,2,0,3,1,3,1,4,5,3,1,1,7,3,3,7,4,0,1,6,0,2,0,1,0,8,7,0,1,1,5,2,1,5,3,2,2,2,2,0,10,44,152,0
20,0,1,1,1,3,5,2,3,5,4,4,2,2,4,4,2,2,7,1,0,1,2,2,2,2,3,2,2,10,4,6,5,4,2,0,1,1,1,3,2,0,6,4,2,2,1,4,4,0,5,2,0,0,4,1,2,8,37,159,0
87,5,0,2,9,3,1,3,3,6,11,5,1,2,2,1,2,1,1,2,2,3,8,4,1,5,2,0,2,4,5,3,1,2,1,2,2,0,1,3,2,2,8,3,0,3,0,11,5,1,1,1,0,1,0,1,1,5,45,158,1
30,2,2,1,4,3,2,3,5,4,6,3,1,3,3,0,2,4,4,4,2,1,5,0,3,3,4,1,5,2,1,6,3,2,2,1,4,4,3,2,4,2,5,3,0,2,0,5,4,1,2,4,2,1,1,0,1,5,43,147,0
69,4,2,4,8,0,4,2,3,13,7,9,2,4,4,1,2,6,4,2,1,2,4,3,2,1,2,2,1,4,2,3,0,2,1,1,0,6,1,1,4,0,6,6,2,2,5,7,4,1,3,2,1,0,3,4,1,6,58,155,0
31,1,4,2,5,8,5,2,3,4,8,1,1,4,3,2,1,1,1,0,1,2,2,0,8,4,0,4,4,9,1,5,8,5,0,0,0,3,2,3,4,1,3,0,3,2,1,4,5,2,4,8,2,3,2,1,5,7,67,167,1
66,7,2,8,6,3,6,4,2,8,14,1,4,1,4,6,1,5,4,2,1,1,4,1,6,6,1,1,5,8,8,8,8,1,0,0,9,4,1,4,4,2,8,10,3,5,1,10,5,1,2,3,1,1,1,2,1,7,42,159,0
22,4,1,1,2,4,5,2,7,5,3,4,4,1,2,3,3,1,6,1,1,2,5,1,2,3,1,4,0,4,9,4,3,1,1,2,3,2,2,0,0,1,9,5,1,0,2,8,1,3,3,0,1,0,1,0,1,6,36,192,0
51,6,3,3,3,0,8,0,3,1,5,3,2,8,12,3,4,2,6,5,6,1,8,4,0,12,6,1,0,2,2,5,13,3,2,1,6,2,13,3,2,1,7,6,0,1,1,0,2,0,0,0,3,0,1,0,0,4,24,145,1
63,8,2,3,7,2,1,1,5,4,2,5,5,2,4,2,4,2,4,2,1,3,2,2,7,5,1,1,2,3,5,6,6,2,3,2,5,2,6,9,1,1,4,5,3,2,3,7,3,4,3,2,0,0,1,2,1,5,56,171,0
66,5,0,3,6,4,4,9,3,6,13,6,3,1,4,6,0,3,0,0,0,1,1,0,3,2,0,3,0,5,2,5,4,1,0,1,1,1,1,4,4,0,3,1,0,5,0,11,6,1,3,5,0,0,1,0,1,5,29,174,0
21,3,2,4,4,3,3,3,5,6,5,10,4,1,8,3,2,5,3,0,3,0,2,2,5,5,0,0,4,5,2,5,3,4,1,1,1,3,5,1,0,2,4,2,1,2,0,17,1,2,5,3,0,1,2,0,2,13,52,162,1
20,3,4,3,3,4,2,3,4,3,8,1,1,0,3,6,6,5,4,2,1,0,4,7,1,3,1,1,1,9,4,6,3,1,3,1,6,1,2,5,2,4,5,7,3,1,1,4,5,6,2,2,2,0,0,3,2,12,49,148,0
16,0,3,2,1,3,5,2,2,5,6,2,1,2,2,7,1,5,2,5,1,2,2,0,2,3,2,2,3,6,4,3,0,4,0,2,1,4,3,3,3,0,2,5,0,3,3,4,3,3,2,2,2,1,1,2,0,7,48,161,0
21,4,2,2,4,4,2,0,3,4,9,3,4,4,1,4,3,0,1,4,4,0,1,2,0,2,4,3,0,5,2,1,0,3,2,0,0,4,2,3,2,2,4,9,3,3,5,3,2,0,2,2,2,0,1,0,0,7,46,158,0
36,8,2,5,8,7,4,2,5,13,12,5,3,2,9,5,2,1,9,3,3,1,2,4,1,4,4,2,2,4,7,10,6,5,4,0,1,8,2,5,1,3,6,7,2,6,4,15,3,1,4,2,0,0,4,0,1,4,41,148,0
15,3,1,1,2,4,2,3,0,0,1,2,3,0,0,0,0,2,2,5,0,1,0,1,1,7,5,0,1,2,2,3,3,2,2,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,4,1,2,0,1,0,0,3,23,120,1
